province,district,subdistrict,population_63,household_63,region,avg_income_62,employ_62,unemploy_62,poor_people_62
อุดรธานี,ท้องถิ่นเทศบาลตำบลภูผาแดง,ตำบลโนนหวาย ,4212,1259,ภาคตะวันออกเฉียงเหนือ,25766.53,613800.86,945.13,51568.44
อุดรธานี,ท้องถิ่นเทศบาลตำบลหนองวัวซอ,ตำบลหมากหญ้า ,2820,986,ภาคตะวันออกเฉียงเหนือ,25766.53,613800.86,945.13,51568.44
อุดรธานี,ท้องถิ่นเทศบาลตำบลหนองวัวซอ,ตำบลหนองวัวซอ ,6828,1859,ภาคตะวันออกเฉียงเหนือ,25766.53,613800.86,945.13,51568.44
อุดรธานี,ท้องถิ่นเทศบาลตำบลสร้างก่อ,ตำบลสร้างก่อ ,3952,1074,ภาคตะวันออกเฉียงเหนือ,25766.53,613800.86,945.13,51568.44
อุดรธานี,ท้องถิ่นเทศบาลตำบลตาลเลียน,ตำบลตาลเลียน ,3718,878,ภาคตะวันออกเฉียงเหนือ,25766.53,613800.86,945.13,51568.44
อุดรธานี,ท้องถิ่นเทศบาลตำบลเชียงเพ็ง,ตำบลเชียงเพ็ง ,3999,1162,ภาคตะวันออกเฉียงเหนือ,25766.53,613800.86,945.13,51568.44
อุดรธานี,ท้องถิ่นเทศบาลตำบลกุดจับ,ตำบลกุดจับ ,3024,769,ภาคตะวันออกเฉียงเหนือ,25766.53,613800.86,945.13,51568.44
อุดรธานี,ท้องถิ่นเทศบาลตำบลกุดจับ,ตำบลเมืองเพีย ,7230,3080,ภาคตะวันออกเฉียงเหนือ,25766.53,613800.86,945.13,51568.44
อุดรธานี,ท้องถิ่นเทศบาลตำบลหนองบัว,ตำบลหนองบัว ,18516,9181,ภาคตะวันออกเฉียงเหนือ,25766.53,613800.86,945.13,51568.44
อุดรธานี,ท้องถิ่นเทศบาลตำบลหนองบัว,ตำบลหนองนาคำ ,8692,3219,ภาคตะวันออกเฉียงเหนือ,25766.53,613800.86,945.13,51568.44
อุดรธานี,ท้องถิ่นเทศบาลตำบลหนองบัว,ตำบลสามพร้าว ,1725,1302,ภาคตะวันออกเฉียงเหนือ,25766.53,613800.86,945.13,51568.44
อุดรธานี,ท้องถิ่นเทศบาลตำบลหนองบัว,ตำบลหนองขอนกว้าง ,4210,2021,ภาคตะวันออกเฉียงเหนือ,25766.53,613800.86,945.13,51568.44
อุดรธานี,ท้องถิ่นเทศบาลเมืองหนองสำโรง,ตำบลหมูม่น ,10004,5019,ภาคตะวันออกเฉียงเหนือ,25766.53,613800.86,945.13,51568.44
อุดรธานี,ท้องถิ่นเทศบาลเมืองหนองสำโรง,ตำบลนาดี ,2216,1406,ภาคตะวันออกเฉียงเหนือ,25766.53,613800.86,945.13,51568.44
อุดรธานี,ท้องถิ่นเทศบาลเมืองหนองสำโรง,ตำบลบ้านเลื่อม ,16590,8413,ภาคตะวันออกเฉียงเหนือ,25766.53,613800.86,945.13,51568.44
อุดรธานี,ท้องถิ่นเทศบาลเมืองหนองสำโรง,ตำบลเชียงพิณ ,17,6,ภาคตะวันออกเฉียงเหนือ,25766.53,613800.86,945.13,51568.44
อุดรธานี,ท้องถิ่นเทศบาลตำบลบ้านจั่น,ตำบลบ้านจั่น ,6743,3173,ภาคตะวันออกเฉียงเหนือ,25766.53,613800.86,945.13,51568.44
อุดรธานี,ท้องถิ่นเทศบาลตำบลบ้านจั่น,ตำบลหนองขอนกว้าง ,277,151,ภาคตะวันออกเฉียงเหนือ,25766.53,613800.86,945.13,51568.44
อุดรธานี,ท้องถิ่นเทศบาลเมืองโนนสูง-น้ำคำ,ตำบลโนนสูง ,8580,3542,ภาคตะวันออกเฉียงเหนือ,25766.53,613800.86,945.13,51568.44
อุดรธานี,ท้องถิ่นเทศบาลตำบลนิคมสงเคราะห์,ตำบลนิคมสงเคราะห์ ,1091,342,ภาคตะวันออกเฉียงเหนือ,25766.53,613800.86,945.13,51568.44
อุดรธานี,ท้องถิ่นเทศบาลตำบลนิคมสงเคราะห์,ตำบลโคกสะอาด ,2623,954,ภาคตะวันออกเฉียงเหนือ,25766.53,613800.86,945.13,51568.44
อุดรธานี,ท้องถิ่นเทศบาลตำบลนาข่า,ตำบลนาข่า ,6441,2565,ภาคตะวันออกเฉียงเหนือ,25766.53,613800.86,945.13,51568.44
อุดรธานี,ท้องถิ่นเทศบาลนครอุดรธานี,ตำบลหมากแข้ง ,120202,61123,ภาคตะวันออกเฉียงเหนือ,25766.53,613800.86,945.13,51568.44
เลย,เมืองเลย,ตำบลเมือง ,12983,7586,ภาคตะวันออกเฉียงเหนือ,25422.29,309381.07,1187.63,22819.85
เลย,เมืองเลย,ตำบลกกดู่ ,7234,2403,ภาคตะวันออกเฉียงเหนือ,25422.29,309381.07,1187.63,22819.85
เลย,เมืองเลย,ตำบลน้ำหมาน ,4036,1509,ภาคตะวันออกเฉียงเหนือ,25422.29,309381.07,1187.63,22819.85
เลย,เมืองเลย,ตำบลเสี้ยว ,3779,1207,ภาคตะวันออกเฉียงเหนือ,25422.29,309381.07,1187.63,22819.85
เลย,เมืองเลย,ตำบลน้ำสวย ,6741,2039,ภาคตะวันออกเฉียงเหนือ,25422.29,309381.07,1187.63,22819.85
เลย,เมืองเลย,ตำบลชัยพฤกษ์ ,6941,2553,ภาคตะวันออกเฉียงเหนือ,25422.29,309381.07,1187.63,22819.85
เลย,เมืองเลย,ตำบลนาแขม ,6903,2246,ภาคตะวันออกเฉียงเหนือ,25422.29,309381.07,1187.63,22819.85
เลย,เมืองเลย,ตำบลศรีสองรัก ,7685,3232,ภาคตะวันออกเฉียงเหนือ,25422.29,309381.07,1187.63,22819.85
เลย,เมืองเลย,ตำบลกกทอง ,2771,719,ภาคตะวันออกเฉียงเหนือ,25422.29,309381.07,1187.63,22819.85
เลย,นาด้วง,ตำบลนาด้วง ,3006,1368,ภาคตะวันออกเฉียงเหนือ,25422.29,309381.07,1187.63,22819.85
เลย,นาด้วง,ตำบลท่าสะอาด ,3825,1298,ภาคตะวันออกเฉียงเหนือ,25422.29,309381.07,1187.63,22819.85
เลย,นาด้วง,ตำบลท่าสวรรค์ ,2963,918,ภาคตะวันออกเฉียงเหนือ,25422.29,309381.07,1187.63,22819.85
เลย,เชียงคาน,ตำบลเชียงคาน ,5409,2830,ภาคตะวันออกเฉียงเหนือ,25422.29,309381.07,1187.63,22819.85
เลย,เชียงคาน,ตำบลนาซ่าว ,11493,4157,ภาคตะวันออกเฉียงเหนือ,25422.29,309381.07,1187.63,22819.85
เลย,เชียงคาน,ตำบลปากตม ,6505,2194,ภาคตะวันออกเฉียงเหนือ,25422.29,309381.07,1187.63,22819.85
เลย,เชียงคาน,ตำบลบุฮม ,7912,2618,ภาคตะวันออกเฉียงเหนือ,25422.29,309381.07,1187.63,22819.85
เลย,เชียงคาน,ตำบลจอมศรี ,4236,1255,ภาคตะวันออกเฉียงเหนือ,25422.29,309381.07,1187.63,22819.85
เลย,เชียงคาน,ตำบลหาดทรายขาว ,2669,808,ภาคตะวันออกเฉียงเหนือ,25422.29,309381.07,1187.63,22819.85
เลย,ปากชม,ตำบลปากชม ,5722,2156,ภาคตะวันออกเฉียงเหนือ,25422.29,309381.07,1187.63,22819.85
เลย,ปากชม,ตำบลเชียงกลม ,5727,1912,ภาคตะวันออกเฉียงเหนือ,25422.29,309381.07,1187.63,22819.85
เลย,ปากชม,ตำบลหาดคัมภีร์ ,4117,1294,ภาคตะวันออกเฉียงเหนือ,25422.29,309381.07,1187.63,22819.85
เลย,ปากชม,ตำบลห้วยบ่อซืน ,5786,1854,ภาคตะวันออกเฉียงเหนือ,25422.29,309381.07,1187.63,22819.85
เลย,ปากชม,ตำบลห้วยพิชัย ,7485,2449,ภาคตะวันออกเฉียงเหนือ,25422.29,309381.07,1187.63,22819.85
